,policy_tenure,area_cluster,length,steering_type,turning_radius,width,height,torque,is_claim
29705,7,2,3990,1,4.85,1745,1500,3,0
29706,33,1,4300,0,5.2,1790,1635,0,0
29707,17,4,4300,0,5.2,1790,1635,0,0
29708,26,4,3845,1,4.8,1735,1530,3,1
29709,7,2,3845,1,4.8,1735,1530,3,0
29710,78,2,3990,1,4.85,1745,1500,3,0
29711,46,0,4300,0,5.2,1790,1635,0,0
29712,7,9,3445,0,4.6,1515,1475,1,0
29713,56,1,3655,0,4.7,1620,1675,2,0
29714,84,7,3731,1,5.0,1579,1490,5,0
29715,16,12,3995,1,4.8,1735,1515,3,0
29716,16,1,3445,0,4.6,1515,1475,1,0
29717,19,10,4300,0,5.2,1790,1635,0,0
29718,72,1,3445,0,4.6,1515,1475,1,0
29719,19,6,3445,0,4.6,1515,1475,1,0
29720,15,10,3445,0,4.6,1515,1475,1,0
29721,28,10,4300,0,5.2,1790,1635,0,0
29722,24,2,4300,0,5.2,1790,1635,0,0
29723,88,6,4300,0,5.2,1790,1635,0,0
29724,28,11,4300,0,5.2,1790,1635,0,0
29725,21,2,3990,1,5.0,1755,1523,4,0
29726,22,15,3445,0,4.6,1515,1475,1,0
29727,21,2,3990,1,4.85,1745,1500,3,0
29728,103,0,4300,0,5.2,1790,1635,0,0
29729,102,10,3655,0,4.7,1620,1675,2,0
29730,83,2,3445,0,4.6,1515,1475,1,0
29731,7,19,3995,1,4.9,1695,1501,4,0
29732,11,3,3445,0,4.6,1515,1475,1,0
29733,7,3,3445,0,4.6,1515,1475,1,0
29734,44,4,4300,0,5.2,1790,1635,0,0
29735,87,11,4300,0,5.2,1790,1635,0,0
29736,85,10,4300,0,5.2,1790,1635,0,0
29737,34,11,4300,0,5.2,1790,1635,0,0
29738,61,18,3445,0,4.6,1515,1475,1,0
29739,88,4,3845,1,4.8,1735,1530,3,0
29740,85,13,3655,0,4.7,1620,1675,2,0
29741,64,2,3990,1,5.0,1755,1523,4,0
29742,90,0,4300,0,5.2,1790,1635,0,0
29743,69,5,3995,1,4.8,1735,1515,3,0
29744,50,2,3445,0,4.6,1515,1475,1,0
29745,100,6,3845,1,4.8,1735,1530,3,0
29746,51,6,3731,1,5.0,1579,1490,5,0
29747,21,1,3445,0,4.6,1515,1475,1,0
29748,85,10,3445,0,4.6,1515,1475,1,0
29749,10,1,3731,1,5.0,1579,1490,5,0
29750,7,5,4300,0,5.2,1790,1635,0,0
29751,89,1,3845,1,4.8,1735,1530,3,0
29752,97,4,3845,1,4.8,1735,1530,3,1
29753,7,21,3445,0,4.6,1515,1475,1,0
29754,88,10,3990,1,4.85,1745,1500,3,0
29755,96,0,3990,1,4.85,1745,1500,3,0
29756,47,4,3655,0,4.7,1620,1675,2,0
29757,23,4,3655,0,4.7,1620,1675,2,0
29758,7,13,3445,0,4.6,1515,1475,1,0
29759,7,0,3655,0,4.7,1620,1675,2,0
29760,2,6,3995,1,4.8,1735,1515,3,0
29761,30,6,3675,2,4.5,1475,1825,6,0
29762,94,5,4300,0,5.2,1790,1635,0,0
29763,87,6,4300,0,5.2,1790,1635,0,0
29764,18,5,4300,0,5.2,1790,1635,0,0
29765,16,6,3845,1,4.8,1735,1530,3,0
29766,63,1,3675,2,4.5,1475,1825,6,0
29767,75,1,3445,0,4.6,1515,1475,1,0
29768,104,0,3990,1,4.85,1745,1500,3,0
29769,48,1,3445,0,4.6,1515,1475,1,0
29770,22,6,3845,1,4.8,1735,1530,3,0
29771,24,7,3445,0,4.6,1515,1475,1,0
29772,8,6,4300,0,5.2,1790,1635,0,0
29773,91,1,3845,1,4.8,1735,1530,3,0
29774,6,5,3995,1,4.9,1695,1501,4,0
29775,103,4,3990,1,4.85,1745,1500,3,0
29776,2,2,3845,1,4.8,1735,1530,3,0
29777,79,10,4300,0,5.2,1790,1635,0,0
29778,104,10,3845,1,4.8,1735,1530,3,0
29779,61,13,3445,0,4.6,1515,1475,1,1
29780,41,2,3445,0,4.6,1515,1475,1,0
29781,23,9,4300,0,5.2,1790,1635,0,0
29782,1,4,4300,0,5.2,1790,1635,0,0
29783,5,11,3845,1,4.8,1735,1530,3,0
29784,41,6,3445,0,4.6,1515,1475,1,0
29785,13,1,3445,0,4.6,1515,1475,1,0
29786,8,6,3731,1,5.0,1579,1490,5,0
29787,25,2,3445,0,4.6,1515,1475,1,0
29788,39,7,3655,0,4.7,1620,1675,2,0
29789,37,2,4300,0,5.2,1790,1635,0,0
29790,45,6,3445,0,4.6,1515,1475,1,0
29791,100,4,3445,0,4.6,1515,1475,1,0
29792,51,10,3445,0,4.6,1515,1475,1,0
29793,53,4,3845,1,4.8,1735,1530,3,0
29794,5,3,3731,1,5.0,1579,1490,5,0
29795,77,3,3675,2,4.5,1475,1825,6,0
29796,103,4,4300,0,5.2,1790,1635,0,0
29797,97,4,4300,0,5.2,1790,1635,0,0
29798,27,10,4300,0,5.2,1790,1635,0,0
29799,96,10,4300,0,5.2,1790,1635,0,0
29800,87,4,3845,1,4.8,1735,1530,3,0
29801,76,1,3445,0,4.6,1515,1475,1,0
29802,37,4,4300,0,5.2,1790,1635,0,0
29803,1,2,3845,1,4.8,1735,1530,3,0
29804,13,4,3845,1,4.8,1735,1530,3,0
29805,0,4,4300,0,5.2,1790,1635,0,0
29806,43,6,4300,0,5.2,1790,1635,0,0
29807,45,17,3445,0,4.6,1515,1475,1,0
29808,98,11,3731,1,5.0,1579,1490,5,0
29809,31,4,3845,1,4.8,1735,1530,3,0
29810,6,12,3995,1,4.9,1695,1501,4,0
29811,72,2,3655,0,4.7,1620,1675,2,0
29812,43,6,4300,0,5.2,1790,1635,0,0
29813,0,6,3445,0,4.6,1515,1475,1,0
29814,26,4,4300,0,5.2,1790,1635,0,0
29815,13,5,4300,0,5.2,1790,1635,0,0
29816,19,4,4300,0,5.2,1790,1635,0,0
29817,7,6,4300,0,5.2,1790,1635,0,0
29818,2,2,3445,0,4.6,1515,1475,1,0
29819,89,6,3845,1,4.8,1735,1530,3,0
29820,7,2,3731,1,5.0,1579,1490,5,0
29821,7,6,3990,1,5.0,1755,1523,4,0
29822,62,1,3445,0,4.6,1515,1475,1,0
29823,92,10,4300,0,5.2,1790,1635,0,0
29824,45,6,3845,1,4.8,1735,1530,3,0
29825,85,4,4300,0,5.2,1790,1635,0,0
29826,55,4,4300,0,5.2,1790,1635,0,0
29827,67,19,3445,0,4.6,1515,1475,1,0
29828,48,2,3731,1,5.0,1579,1490,5,0
29829,6,8,3845,1,4.8,1735,1530,3,0
29830,93,4,3845,1,4.8,1735,1530,3,0
29831,80,0,3731,1,5.0,1579,1490,5,0
29832,6,2,3845,1,4.8,1735,1530,3,0
29833,15,6,3845,1,4.8,1735,1530,3,0
29834,24,15,3731,1,5.0,1579,1490,5,0
29835,81,0,3445,0,4.6,1515,1475,1,0
29836,89,4,4300,0,5.2,1790,1635,0,0
29837,66,13,3655,0,4.7,1620,1675,2,0
29838,6,3,3655,0,4.7,1620,1675,2,0
29839,69,3,3445,0,4.6,1515,1475,1,0
29840,44,2,3990,1,5.0,1755,1523,4,0
29841,92,6,3990,1,4.85,1745,1500,3,0
29842,43,2,3445,0,4.6,1515,1475,1,0
29843,2,2,3845,1,4.8,1735,1530,3,0
29844,19,0,3445,0,4.6,1515,1475,1,0
29845,52,9,3445,0,4.6,1515,1475,1,0
29846,1,1,3731,1,5.0,1579,1490,5,0
29847,6,3,4300,0,5.2,1790,1635,0,1
29848,45,16,3445,0,4.6,1515,1475,1,0
29849,64,10,3445,0,4.6,1515,1475,1,0
29850,93,6,3845,1,4.8,1735,1530,3,0
29851,87,4,4300,0,5.2,1790,1635,0,0
29852,45,5,3445,0,4.6,1515,1475,1,0
29853,7,0,3731,1,5.0,1579,1490,5,0
29854,90,0,3990,1,4.85,1745,1500,3,0
29855,11,2,3445,0,4.6,1515,1475,1,0
29856,9,14,3445,0,4.6,1515,1475,1,0
29857,86,18,3845,1,4.8,1735,1530,3,0
29858,85,4,3655,0,4.7,1620,1675,2,0
29859,67,13,3655,0,4.7,1620,1675,2,0
29860,103,0,3993,0,5.1,1811,1606,7,0
29861,97,4,3655,0,4.7,1620,1675,2,0
29862,7,19,4300,0,5.2,1790,1635,0,0
29863,5,6,3995,1,4.9,1695,1501,4,0
29864,2,5,3445,0,4.6,1515,1475,1,0
29865,34,6,3995,1,4.8,1735,1515,3,0
29866,68,2,3445,0,4.6,1515,1475,1,0
29867,0,6,3445,0,4.6,1515,1475,1,0
29868,25,6,3445,0,4.6,1515,1475,1,0
29869,14,2,4300,0,5.2,1790,1635,0,0
29870,34,6,3675,2,4.5,1475,1825,6,1
29871,96,4,3731,1,5.0,1579,1490,5,0
29872,99,4,3990,1,4.85,1745,1500,3,0
29873,66,4,3995,1,4.8,1735,1515,3,0
29874,3,0,3445,0,4.6,1515,1475,1,1
29875,94,4,4300,0,5.2,1790,1635,0,0
29876,92,6,3445,0,4.6,1515,1475,1,0
29877,96,7,3675,2,4.5,1475,1825,6,0
29878,75,6,3655,0,4.7,1620,1675,2,0
29879,4,4,3731,1,5.0,1579,1490,5,0
29880,75,6,3445,0,4.6,1515,1475,1,0
29881,2,4,3445,0,4.6,1515,1475,1,0
29882,47,4,3990,1,4.85,1745,1500,3,0
29883,69,5,3445,0,4.6,1515,1475,1,0
29884,71,6,3995,1,4.8,1735,1515,3,0
29885,67,8,3845,1,4.8,1735,1530,3,0
29886,75,6,3845,1,4.8,1735,1530,3,0
29887,96,5,3995,1,4.9,1695,1501,4,1
29888,65,10,3990,1,4.85,1745,1500,3,0
29889,93,4,4300,0,5.2,1790,1635,0,0
29890,86,6,3995,1,4.9,1695,1501,4,0
29891,12,13,3445,0,4.6,1515,1475,1,0
29892,15,8,3445,0,4.6,1515,1475,1,0
29893,99,10,3655,0,4.7,1620,1675,2,0
29894,84,5,3445,0,4.6,1515,1475,1,0
29895,41,11,4300,0,5.2,1790,1635,0,0
29896,62,11,3995,1,4.9,1695,1501,4,0
29897,85,4,3845,1,4.8,1735,1530,3,0
29898,103,2,3845,1,4.8,1735,1530,3,0
29899,43,11,3845,1,4.8,1735,1530,3,0
29900,44,2,3995,1,4.9,1695,1501,4,0
29901,29,3,3445,0,4.6,1515,1475,1,0
29902,0,0,3731,1,5.0,1579,1490,5,0
29903,80,2,4300,0,5.2,1790,1635,0,0
29904,61,1,3445,0,4.6,1515,1475,1,0
29905,7,2,3845,1,4.8,1735,1530,3,0
29906,36,9,3731,1,5.0,1579,1490,5,1
29907,11,13,3995,1,4.8,1735,1515,3,0
29908,70,4,3845,1,4.8,1735,1530,3,0
29909,5,1,3445,0,4.6,1515,1475,1,0
29910,37,10,3995,1,4.9,1695,1501,4,0
29911,99,12,3845,1,4.8,1735,1530,3,0
29912,102,4,4300,0,5.2,1790,1635,0,0
29913,103,2,4300,0,5.2,1790,1635,0,0
29914,8,10,3845,1,4.8,1735,1530,3,0
29915,92,4,3990,1,4.85,1745,1500,3,0
29916,26,4,4300,0,5.2,1790,1635,0,0
29917,84,4,4300,0,5.2,1790,1635,0,0
29918,55,10,4300,0,5.2,1790,1635,0,0
29919,24,3,3995,1,4.9,1695,1501,4,0
29920,100,6,4300,0,5.2,1790,1635,0,0
29921,3,1,3445,0,4.6,1515,1475,1,0
29922,45,10,3445,0,4.6,1515,1475,1,0
29923,70,12,3445,0,4.6,1515,1475,1,0
29924,75,4,4300,0,5.2,1790,1635,0,0
29925,103,11,3990,1,4.85,1745,1500,3,0
29926,2,10,3845,1,4.8,1735,1530,3,0
29927,35,3,3675,2,4.5,1475,1825,6,0
29928,65,4,3845,1,4.8,1735,1530,3,0
29929,91,0,3990,1,5.0,1755,1523,4,0
29930,35,6,3445,0,4.6,1515,1475,1,0
29931,75,12,4300,0,5.2,1790,1635,0,0
29932,8,13,3675,2,4.5,1475,1825,6,0
29933,80,6,4300,0,5.2,1790,1635,0,0
29934,17,19,3445,0,4.6,1515,1475,1,0
29935,98,1,3845,1,4.8,1735,1530,3,0
29936,8,3,3445,0,4.6,1515,1475,1,0
29937,34,6,3445,0,4.6,1515,1475,1,0
29938,67,4,3990,1,5.0,1755,1523,4,0
29939,2,1,3445,0,4.6,1515,1475,1,0
29940,37,20,3990,1,4.85,1745,1500,3,0
29941,36,3,3845,1,4.8,1735,1530,3,0
29942,25,3,3845,1,4.8,1735,1530,3,0
29943,10,2,3445,0,4.6,1515,1475,1,0
29944,58,1,3445,0,4.6,1515,1475,1,0
29945,101,7,4300,0,5.2,1790,1635,0,0
29946,2,2,3445,0,4.6,1515,1475,1,0
29947,52,3,3445,0,4.6,1515,1475,1,0
29948,79,21,3445,0,4.6,1515,1475,1,0
29949,2,4,3845,1,4.8,1735,1530,3,0
29950,37,6,3655,0,4.7,1620,1675,2,0
29951,65,4,3675,2,4.5,1475,1825,6,0
29952,14,2,3445,0,4.6,1515,1475,1,0
29953,85,4,3675,2,4.5,1475,1825,6,0
29954,28,6,3675,2,4.5,1475,1825,6,0
29955,100,4,3675,2,4.5,1475,1825,6,0
29956,90,1,4300,0,5.2,1790,1635,0,1
29957,74,3,3445,0,4.6,1515,1475,1,0
29958,10,1,3445,0,4.6,1515,1475,1,0
29959,46,4,4300,0,5.2,1790,1635,0,0
29960,95,11,3845,1,4.8,1735,1530,3,0
29961,74,11,3845,1,4.8,1735,1530,3,0
29962,24,3,3845,1,4.8,1735,1530,3,0
29963,101,13,3655,0,4.7,1620,1675,2,0
29964,24,2,3445,0,4.6,1515,1475,1,0
29965,98,12,3845,1,4.8,1735,1530,3,0
29966,54,10,3731,1,5.0,1579,1490,5,0
29967,30,7,3675,2,4.5,1475,1825,6,0
29968,49,6,3995,1,4.9,1695,1501,4,1
29969,41,17,3445,0,4.6,1515,1475,1,0
29970,66,8,4300,0,5.2,1790,1635,0,0
29971,23,3,3845,1,4.8,1735,1530,3,0
29972,84,6,3845,1,4.8,1735,1530,3,0
29973,100,8,3993,0,5.1,1811,1606,7,0
29974,85,1,3445,0,4.6,1515,1475,1,0
29975,95,2,3445,0,4.6,1515,1475,1,0
29976,75,4,4300,0,5.2,1790,1635,0,0
29977,91,4,3845,1,4.8,1735,1530,3,0
29978,1,13,3445,0,4.6,1515,1475,1,0
29979,56,11,4300,0,5.2,1790,1635,0,0
29980,104,10,4300,0,5.2,1790,1635,0,0
29981,8,0,3445,0,4.6,1515,1475,1,0
29982,98,3,3990,1,4.85,1745,1500,3,0
29983,95,4,4300,0,5.2,1790,1635,0,0
29984,104,1,4300,0,5.2,1790,1635,0,0
29985,4,1,3445,0,4.6,1515,1475,1,0
29986,56,4,3445,0,4.6,1515,1475,1,0
29987,58,4,4300,0,5.2,1790,1635,0,0
29988,52,4,4300,0,5.2,1790,1635,0,0
29989,90,21,3990,1,5.0,1755,1523,4,0
29990,99,4,3995,1,4.9,1695,1501,4,0
29991,46,6,3445,0,4.6,1515,1475,1,0
29992,85,4,3845,1,4.8,1735,1530,3,0
29993,90,6,3845,1,4.8,1735,1530,3,0
29994,3,10,3445,0,4.6,1515,1475,1,0
29995,54,1,3445,0,4.6,1515,1475,1,1
29996,8,2,3845,1,4.8,1735,1530,3,0
29997,86,11,3845,1,4.8,1735,1530,3,0
29998,40,1,3445,0,4.6,1515,1475,1,0
29999,12,12,3845,1,4.8,1735,1530,3,1
30000,84,5,3845,1,4.8,1735,1530,3,0
30001,26,7,3731,1,5.0,1579,1490,5,1
30002,22,4,3655,0,4.7,1620,1675,2,0
30003,54,2,3445,0,4.6,1515,1475,1,0
30004,9,10,3995,1,4.9,1695,1501,4,0
30005,38,10,3731,1,5.0,1579,1490,5,0
30006,61,11,3995,1,4.9,1695,1501,4,0
30007,85,1,3845,1,4.8,1735,1530,3,0
30008,97,6,3445,0,4.6,1515,1475,1,0
30009,11,0,4300,0,5.2,1790,1635,0,0
30010,20,1,3845,1,4.8,1735,1530,3,1
30011,87,6,4300,0,5.2,1790,1635,0,1
30012,25,4,4300,0,5.2,1790,1635,0,0
30013,8,18,3731,1,5.0,1579,1490,5,0
30014,36,13,3445,0,4.6,1515,1475,1,0
30015,43,2,4300,0,5.2,1790,1635,0,0
30016,88,0,3731,1,5.0,1579,1490,5,0
30017,17,0,3445,0,4.6,1515,1475,1,0
30018,39,7,3731,1,5.0,1579,1490,5,0
30019,92,11,3655,0,4.7,1620,1675,2,0
30020,20,4,3995,1,4.9,1695,1501,4,0
30021,7,3,4300,0,5.2,1790,1635,0,0
30022,70,9,3445,0,4.6,1515,1475,1,0
30023,33,6,3845,1,4.8,1735,1530,3,0
30024,11,0,4300,0,5.2,1790,1635,0,0
30025,68,0,3845,1,4.8,1735,1530,3,0
30026,39,4,3845,1,4.8,1735,1530,3,0
30027,94,6,4300,0,5.2,1790,1635,0,0
30028,81,1,3445,0,4.6,1515,1475,1,0
30029,89,7,4300,0,5.2,1790,1635,0,0
30030,101,3,3731,1,5.0,1579,1490,5,0
30031,85,8,3990,1,4.85,1745,1500,3,0
30032,93,6,3655,0,4.7,1620,1675,2,0
30033,72,6,4300,0,5.2,1790,1635,0,1
30034,96,6,3845,1,4.8,1735,1530,3,0
30035,44,3,3445,0,4.6,1515,1475,1,0
30036,69,1,3445,0,4.6,1515,1475,1,0
30037,88,0,3655,0,4.7,1620,1675,2,0
30038,2,8,4300,0,5.2,1790,1635,0,0
30039,11,9,3445,0,4.6,1515,1475,1,0
30040,25,6,3845,1,4.8,1735,1530,3,0
30041,93,1,3995,1,4.8,1735,1515,3,0
30042,3,13,3655,0,4.7,1620,1675,2,0
30043,68,4,3995,1,4.9,1695,1501,4,0
30044,6,3,3845,1,4.8,1735,1530,3,0
30045,43,2,4300,0,5.2,1790,1635,0,0
30046,27,2,3445,0,4.6,1515,1475,1,0
30047,95,12,4300,0,5.2,1790,1635,0,0
30048,96,4,3845,1,4.8,1735,1530,3,0
30049,92,12,3845,1,4.8,1735,1530,3,0
30050,98,6,3845,1,4.8,1735,1530,3,0
30051,99,6,3655,0,4.7,1620,1675,2,0
30052,81,2,3845,1,4.8,1735,1530,3,0
30053,43,11,4300,0,5.2,1790,1635,0,0
30054,42,3,3990,1,5.0,1755,1523,4,0
30055,45,2,3845,1,4.8,1735,1530,3,1
30056,84,10,3655,0,4.7,1620,1675,2,0
30057,61,17,4300,0,5.2,1790,1635,0,0
30058,100,2,3845,1,4.8,1735,1530,3,0
30059,67,11,4300,0,5.2,1790,1635,0,0
30060,7,4,3675,2,4.5,1475,1825,6,0
30061,26,1,3445,0,4.6,1515,1475,1,0
30062,55,1,3845,1,4.8,1735,1530,3,0
30063,100,4,3655,0,4.7,1620,1675,2,0
30064,96,21,4300,0,5.2,1790,1635,0,0
30065,53,2,3445,0,4.6,1515,1475,1,0
30066,52,5,3445,0,4.6,1515,1475,1,0
30067,68,4,4300,0,5.2,1790,1635,0,0
30068,7,15,3845,1,4.8,1735,1530,3,0
30069,89,2,3445,0,4.6,1515,1475,1,0
30070,84,2,3845,1,4.8,1735,1530,3,1
30071,21,2,4300,0,5.2,1790,1635,0,0
30072,3,2,3445,0,4.6,1515,1475,1,0
30073,96,4,4300,0,5.2,1790,1635,0,0
30074,0,2,3445,0,4.6,1515,1475,1,0
30075,75,4,3845,1,4.8,1735,1530,3,0
30076,1,5,3445,0,4.6,1515,1475,1,0
30077,12,10,3445,0,4.6,1515,1475,1,0
30078,20,0,3445,0,4.6,1515,1475,1,0
30079,6,7,3445,0,4.6,1515,1475,1,0
30080,10,1,3445,0,4.6,1515,1475,1,0
30081,24,1,3445,0,4.6,1515,1475,1,0
30082,25,3,3445,0,4.6,1515,1475,1,0
30083,14,0,3995,1,4.8,1735,1515,3,0
30084,1,0,3731,1,5.0,1579,1490,5,0
30085,4,6,3445,0,4.6,1515,1475,1,0
30086,16,2,3445,0,4.6,1515,1475,1,0
30087,24,4,3845,1,4.8,1735,1530,3,0
30088,5,4,3990,1,5.0,1755,1523,4,0
30089,97,21,3995,1,4.9,1695,1501,4,0
30090,19,2,3990,1,5.0,1755,1523,4,0
30091,62,4,3990,1,5.0,1755,1523,4,0
30092,15,4,3845,1,4.8,1735,1530,3,0
30093,46,11,4300,0,5.2,1790,1635,0,0
30094,39,9,3845,1,4.8,1735,1530,3,0
30095,25,3,3990,1,4.85,1745,1500,3,0
30096,88,8,4300,0,5.2,1790,1635,0,0
30097,0,21,3731,1,5.0,1579,1490,5,0
30098,1,5,3445,0,4.6,1515,1475,1,0
30099,102,11,4300,0,5.2,1790,1635,0,0
30100,104,7,4300,0,5.2,1790,1635,0,0
30101,92,10,3845,1,4.8,1735,1530,3,0
30102,2,2,3845,1,4.8,1735,1530,3,0
30103,16,6,3845,1,4.8,1735,1530,3,0
30104,5,7,3445,0,4.6,1515,1475,1,0
30105,95,4,3445,0,4.6,1515,1475,1,1
30106,87,6,4300,0,5.2,1790,1635,0,0
30107,94,4,4300,0,5.2,1790,1635,0,0
30108,58,13,3995,1,4.8,1735,1515,3,0
30109,84,6,3655,0,4.7,1620,1675,2,0
30110,103,6,4300,0,5.2,1790,1635,0,1
30111,69,4,3655,0,4.7,1620,1675,2,0
30112,86,11,4300,0,5.2,1790,1635,0,0
30113,84,4,3990,1,4.85,1745,1500,3,0
30114,98,4,4300,0,5.2,1790,1635,0,0
30115,20,11,3845,1,4.8,1735,1530,3,0
30116,91,0,3675,2,4.5,1475,1825,6,0
30117,9,1,3445,0,4.6,1515,1475,1,0
30118,94,0,3845,1,4.8,1735,1530,3,0
30119,82,4,4300,0,5.2,1790,1635,0,0
30120,50,5,3445,0,4.6,1515,1475,1,0
30121,103,4,3731,1,5.0,1579,1490,5,0
30122,56,18,3445,0,4.6,1515,1475,1,0
30123,44,3,3445,0,4.6,1515,1475,1,0
30124,5,11,4300,0,5.2,1790,1635,0,0
30125,86,2,4300,0,5.2,1790,1635,0,0
30126,73,4,4300,0,5.2,1790,1635,0,0
30127,16,4,4300,0,5.2,1790,1635,0,0
30128,92,4,3845,1,4.8,1735,1530,3,0
30129,47,1,3445,0,4.6,1515,1475,1,0
30130,56,6,4300,0,5.2,1790,1635,0,0
30131,104,8,3655,0,4.7,1620,1675,2,0
30132,18,6,3445,0,4.6,1515,1475,1,0
30133,99,6,4300,0,5.2,1790,1635,0,0
30134,31,2,3445,0,4.6,1515,1475,1,0
30135,82,1,3845,1,4.8,1735,1530,3,0
30136,73,11,3845,1,4.8,1735,1530,3,0
30137,91,16,3845,1,4.8,1735,1530,3,0
30138,76,15,4300,0,5.2,1790,1635,0,1
30139,15,3,4300,0,5.2,1790,1635,0,0
30140,89,3,3845,1,4.8,1735,1530,3,0
30141,91,12,4300,0,5.2,1790,1635,0,0
30142,23,6,3845,1,4.8,1735,1530,3,0
30143,14,10,3445,0,4.6,1515,1475,1,0
30144,4,0,3655,0,4.7,1620,1675,2,0
30145,104,4,3845,1,4.8,1735,1530,3,0
30146,4,4,4300,0,5.2,1790,1635,0,0
30147,32,1,3845,1,4.8,1735,1530,3,0
30148,3,6,3445,0,4.6,1515,1475,1,0
30149,50,11,3990,1,4.85,1745,1500,3,0
30150,87,4,3655,0,4.7,1620,1675,2,0
30151,15,12,3445,0,4.6,1515,1475,1,0
30152,2,6,3675,2,4.5,1475,1825,6,0
30153,33,2,3445,0,4.6,1515,1475,1,0
30154,22,4,3655,0,4.7,1620,1675,2,0
30155,93,11,3845,1,4.8,1735,1530,3,0
30156,42,4,3990,1,5.0,1755,1523,4,0
30157,101,10,4300,0,5.2,1790,1635,0,0
30158,32,6,3445,0,4.6,1515,1475,1,0
30159,28,0,3445,0,4.6,1515,1475,1,0
30160,35,11,3845,1,4.8,1735,1530,3,0
30161,2,0,3445,0,4.6,1515,1475,1,0
30162,89,1,3845,1,4.8,1735,1530,3,0
30163,21,2,4300,0,5.2,1790,1635,0,0
30164,0,1,3445,0,4.6,1515,1475,1,0
30165,1,4,3845,1,4.8,1735,1530,3,0
30166,87,3,3445,0,4.6,1515,1475,1,0
30167,101,6,3990,1,5.0,1755,1523,4,0
30168,29,4,3655,0,4.7,1620,1675,2,0
30169,8,0,3445,0,4.6,1515,1475,1,0
30170,2,10,4300,0,5.2,1790,1635,0,0
30171,92,7,4300,0,5.2,1790,1635,0,1
30172,6,13,3675,2,4.5,1475,1825,6,0
30173,88,0,3845,1,4.8,1735,1530,3,0
30174,87,4,3445,0,4.6,1515,1475,1,0
30175,42,12,3675,2,4.5,1475,1825,6,0
30176,61,20,3445,0,4.6,1515,1475,1,0
30177,98,12,3655,0,4.7,1620,1675,2,0
30178,82,13,3445,0,4.6,1515,1475,1,0
30179,44,4,4300,0,5.2,1790,1635,0,0
30180,85,1,3995,1,4.9,1695,1501,4,0
30181,4,10,3995,1,4.9,1695,1501,4,0
30182,5,2,3845,1,4.8,1735,1530,3,0
30183,97,4,3655,0,4.7,1620,1675,2,0
30184,22,4,4300,0,5.2,1790,1635,0,0
30185,91,4,3845,1,4.8,1735,1530,3,0
30186,94,6,3845,1,4.8,1735,1530,3,0
30187,75,15,3995,1,4.8,1735,1515,3,0
30188,25,3,3990,1,4.85,1745,1500,3,0
30189,13,10,4300,0,5.2,1790,1635,0,0
30190,96,10,3655,0,4.7,1620,1675,2,0
30191,57,0,3445,0,4.6,1515,1475,1,0
30192,92,11,4300,0,5.2,1790,1635,0,0
30193,5,2,3845,1,4.8,1735,1530,3,0
30194,18,6,3990,1,5.0,1755,1523,4,0
30195,8,2,3445,0,4.6,1515,1475,1,0
30196,8,5,3445,0,4.6,1515,1475,1,1
30197,87,4,3845,1,4.8,1735,1530,3,0
30198,54,4,3445,0,4.6,1515,1475,1,0
30199,24,4,3845,1,4.8,1735,1530,3,0
30200,102,6,4300,0,5.2,1790,1635,0,0
30201,41,2,3675,2,4.5,1475,1825,6,0
30202,7,4,4300,0,5.2,1790,1635,0,0
30203,10,1,3445,0,4.6,1515,1475,1,0
30204,8,13,3655,0,4.7,1620,1675,2,0
30205,6,3,3845,1,4.8,1735,1530,3,0
30206,1,12,3675,2,4.5,1475,1825,6,0
30207,0,3,3990,1,5.0,1755,1523,4,0
30208,61,0,3445,0,4.6,1515,1475,1,0
30209,31,12,3990,1,4.85,1745,1500,3,0
30210,95,4,3845,1,4.8,1735,1530,3,0
30211,11,11,4300,0,5.2,1790,1635,0,0
30212,55,11,4300,0,5.2,1790,1635,0,0
30213,100,4,4300,0,5.2,1790,1635,0,0
30214,5,10,3845,1,4.8,1735,1530,3,0
30215,85,11,3995,1,4.9,1695,1501,4,0
30216,91,19,4300,0,5.2,1790,1635,0,0
30217,82,2,3445,0,4.6,1515,1475,1,0
30218,47,2,3990,1,4.85,1745,1500,3,0
30219,2,15,3845,1,4.8,1735,1530,3,0
30220,97,4,4300,0,5.2,1790,1635,0,0
30221,5,1,3445,0,4.6,1515,1475,1,0
30222,79,0,3445,0,4.6,1515,1475,1,0
30223,6,3,3445,0,4.6,1515,1475,1,0
30224,0,4,4300,0,5.2,1790,1635,0,0
30225,42,1,3655,0,4.7,1620,1675,2,0
30226,50,4,4300,0,5.2,1790,1635,0,0
30227,96,12,4300,0,5.2,1790,1635,0,0
30228,22,6,3845,1,4.8,1735,1530,3,0
30229,97,4,3990,1,5.0,1755,1523,4,0
30230,71,2,3655,0,4.7,1620,1675,2,0
30231,91,8,3845,1,4.8,1735,1530,3,0
30232,4,10,3990,1,4.85,1745,1500,3,0
30233,96,18,3655,0,4.7,1620,1675,2,0
30234,99,0,3845,1,4.8,1735,1530,3,0
30235,18,4,3845,1,4.8,1735,1530,3,0
30236,81,1,3445,0,4.6,1515,1475,1,0
30237,97,4,3995,1,4.9,1695,1501,4,1
30238,102,4,3845,1,4.8,1735,1530,3,0
30239,79,4,4300,0,5.2,1790,1635,0,0
30240,65,2,3445,0,4.6,1515,1475,1,0
